India, 26-12-2017, D, 4.56
India, 27-12-2017, D, 4.50
India, 28-12-2017, D, 4.55
India, 29-12-2017, D, 4.34
India, 30-12-2017, D, 4.65
India, 31-12-2017, D, 4.89
India, 01-01-2018, D, 4.98
India, 02-01-2018, D, 5.02
India, 03-01-2018, D, 5.06
India, 04-01-2018, D, 5.06
India, 05-01-2018, D, 5.06
India, 06-01-2018, D, 4.94
India, 07-01-2018, D, 5.12
India, 08-01-2018, D, 4.97
India, 09-01-2018, D, 4.85
India, 10-01-2018, D, 4.78
India, 11-01-2018, D, 4.73
India, 12-01-2018, D, 4.79
India, 13-01-2018, D, 4.68
India, 14-01-2018, D, 4.75
India, 15-01-2018, D, 4.63
India, 16-01-2018, D, 4.77
India, 17-01-2018, D, 4.77
India, 18-01-2018, D, 4.79
India, 19-01-2018, D, 4.75
India, 20-01-2018, D, 4.46
India, 21-01-2018, D, 4.41
India, 22-01-2018, D, 4.50
India, 23-01-2018, D, 4.49
India, 24-01-2018, D, 4.65
India, 25-01-2018, D, 4.49
India, 26-01-2018, D, 4.36
India, 27-01-2018, D, 4.45
India, 28-01-2018, D, 4.46
India, 29-01-2018, D, 4.44
India, 30-01-2018, D, 4.29
India, 31-01-2018, D, 4.30
India, 01-02-2018, D, 4.27
India, 02-02-2018, D, 4.28
India, 03-02-2018, D, 4.30
India, 04-02-2018, D, 4.30
India, 05-02-2018, D, 4.39
India, 06-02-2018, D, 4.30
India, 07-02-2018, D, 4.27
India, 08-02-2018, D, 4.37
India, 09-02-2018, D, 4.62
India, 10-02-2018, D, 4.70
India, 11-02-2018, D, 4.81
India, 12-02-2018, D, 4.81
India, 13-02-2018, D, 4.82
India, 14-02-2018, D, 4.90
India, 15-02-2018, D, 4.91
India, 16-02-2018, D, 5.08
India, 17-02-2018, D, 5.21
India, 18-02-2018, D, 5.21
India, 19-02-2018, D, 5.41
India, 20-02-2018, D, 5.68
India, 21-02-2018, D, 5.48
India, 22-02-2018, D, 5.43
India, 23-02-2018, D, 5.45
India, 24-02-2018, D, 5.44
India, 25-02-2018, D, 5.57
India, 26-02-2018, D, 5.54
India, 27-02-2018, D, 5.52
India, 28-02-2018, D, 5.53
India, 01-03-2018, D, 5.57
India, 02-03-2018, D, 5.55
India, 03-03-2018, D, 5.64
India, 04-03-2018, D, 5.59
India, 05-03-2018, D, 5.60
India, 06-03-2018, D, 5.64
India, 07-03-2018, D, 5.63
India, 08-03-2018, D, 5.88
India, 09-03-2018, D, 5.88
India, 10-03-2018, D, 5.91
India, 11-03-2018, D, 5.72
India, 12-03-2018, D, 5.78
India, 13-03-2018, D, 5.67
India, 14-03-2018, D, 5.94
India, 15-03-2018, D, 5.87
India, 16-03-2018, D, 5.97
India, 17-03-2018, D, 5.95
India, 18-03-2018, D, 5.84
India, 19-03-2018, D, 5.67
India, 20-03-2018, D, 5.81
India, 21-03-2018, D, 5.82
India, 22-03-2018, D, 5.85
India, 23-03-2018, D, 5.95
India, 24-03-2018, D, 6.02
India, 25-03-2018, D, 6.02
India, 26-03-2018, D, 6.01
India, 27-03-2018, D, 6.11
India, 28-03-2018, D, 6.09
India, 29-03-2018, D, 6.11
India, 30-03-2018, D, 6.15
India, 31-03-2018, D, 6.11
India, 01-04-2018, D, 6.11
India, 02-04-2018, D, 6.11
India, 03-04-2018, D, 6.21
India, 04-04-2018, D, 6.23
India, 05-04-2018, D, 6.25
India, 06-04-2018, D, 6.20
India, 07-04-2018, D, 6.07
India, 08-04-2018, D, 6.19
India, 09-04-2018, D, 6.30
India, 10-04-2018, D, 6.36
India, 11-04-2018, D, 6.35
India, 12-04-2018, D, 6.32
India, 13-04-2018, D, 6.07
India, 14-04-2018, D, 6.10
India, 15-04-2018, D, 6.05
India, 16-04-2018, D, 6.02
India, 17-04-2018, D, 6.01
India, 18-04-2018, D, 6.02
India, 19-04-2018, D, 6.00
India, 20-04-2018, D, 6.18
India, 21-04-2018, D, 6.12
India, 22-04-2018, D, 6.08
India, 23-04-2018, D, 5.98
India, 24-04-2018, D, 5.97
India, 25-04-2018, D, 5.92
India, 26-04-2018, D, 5.76
India, 27-04-2018, D, 5.74
India, 28-04-2018, D, 5.62
India, 29-04-2018, D, 5.51
India, 30-04-2018, D, 5.51
India, 01-05-2018, D, 5.54
India, 02-05-2018, D, 5.55
India, 03-05-2018, D, 5.47
